Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
DXUCVHAMXIFDJV-VZVVXEKANA-N,CHEMBL459333,6532,A,9.0,chembl20,560915,9606,SLC6A4,4061,[C@@H]12N(C)[C@H](CC1)C[C@H](C3=CC=C(C=C3)OC)[C@@H]2C(OCCC4=CC(=C(C(=C4)I)N)I)=O
GAKAYJNKCDLKCE-KCHLEUMXNA-N,CHEMBL260682,25553,A,5.83,chembl20,472678,10116,SLC6A4,4061,C=1C=CC=C(C1)C([C@@H]2CC[C@H]3CN2CCN3CC[C@@H](C4=CC=C(C=C4)F)O)C5=CC=CC=C5
GANDOFQJHIQVLA-UHFFFAOYNA-N,CHEMBL566235,25553,A,6.65,chembl20,901160,10116,SLC6A4,4061,N1(C(N(C2=C(C1=O)N3C(N(C(=C3)C4=CC=CC=C4)CCCN5CCN(CC5)C6=CC=CC=C6)=N2)C)=O)C
DRLOWUSIOOIRRD-HIUFNZKINA-N,16748849,25553,A,6.55284,pubchem,292398,10116,SLC6A4,4061,BrC=1C=C(C=2SC(=NC2)[C@@H]3[C@@H]4N([C@H](C[C@@H]3C5=CC=C(Cl)C=C5)CC4)C)C=CC1
DRLOWUSIOOIRRD-HIUFNZKINA-N,16748849,6532,A,5.82391,pubchem,292401,9606,SLC6A4,4061,BrC=1C=C(C=2SC(=NC2)[C@@H]3[C@@H]4N([C@H](C[C@@H]3C5=CC=C(Cl)C=C5)CC4)C)C=CC1
DRSLEYLXVNRDKA-UHFFFAOYNA-N,44423455,25553,A,5.86328,pubchem,287526,10116,SLC6A4,4061,FC1=CC=C(C(N2CCN(CC2)C(C)C)CN3CCN(CC3)CCCC4=C(C=C(F)C=C4)C5=CC=CC=C5)C=C1
DTCJIWRORHJYFT-PUXXYCQMNA-N,CHEMBL3261697,25553,A,6.18,chembl20,1350018,10116,SLC6A4,4061,C=1C(=CC(=C(C1)SC)C(F)(F)F)NC(NC2=CC=C(OC(C3=CC=CC=C3)CCN(C)C)C=C2)=O
DTNTVDDRVXTXKZ-BAJOOJPFNA-N,CHEMBL459332,6532,A,8.46,chembl20,560915,9606,SLC6A4,4061,[C@@H]12N(C)[C@H](CC1)C[C@H](C3=CC=C(C=C3)OC)[C@@H]2C(OCCC=4C=CC(=C(C4)I)N)=O
DVAFIFWOFNIVEV-ADCDNAHGNA-N,CHEMBL124854,6532,A,5.3,chembl20,201224,9606,SLC6A4,4061,N1(C2C(C(=O)OC)[C@H](CC1CC2)OC(C=3C=CC(=CC3)F)C=4C=CC(=CC4)F)CC=5C=CC=CC5
DSCMMZLWAWVWRF-UHFFFAOYNA-N,CHEMBL571603,25553,A,7.3,chembl20,715436,10116,SLC6A4,4061,C1=C(C=CC(C2C(N(C(N3C2=CCCC3)=O)CCCCN4CCC(CC4)C5=CNC6=C5C=CC=C6)=O)=C1)OC
DSNDRFNBUJSXEM-OKPOJWAQNA-N,CHEMBL593281,6532,A,7.51,chembl20,603082,9606,SLC6A4,4061,C1=C2C(C(NC2)=O)=C3C(=C1)OCC(C3)N(CCCC=4C5=C(C=CC(=C5)F)NC4)C(C6=CC=CC=C6)=O
DULILSLOYROQDS-UHFFFAOYNA-N,42603755,25553,A,7.42481,pubchem,374422,10116,SLC6A4,4061,FC1=CC=C(C=2C(=O)N(CCCCN3CCC(CC3)C=4C=5C(NC4)=CC=CC5)C(=O)N6C2C=CC=C6)C=C1
DMSWKGQIPVEMFF-QFIPXVFZNA-N,CHEMBL564148,25553,A,8.96,chembl20,574190,10116,SLC6A4,4061,C=1C2=C(C3=C(C1)OC[C@@H](O3)CN4CCN(CCC4)C=5N=C6C(=CC5)C=C(C=C6)C#N)C=CC(=N2)C
GJTMTEOJSFMLJB-HNRBIFIRNA-N,CHEMBL1927881,25553,A,6.18,chembl20,793035,10116,SLC6A4,4061,[C@H]12CC(=CCOC(C3=CC=C(C=C3)F)C=4C=CC(F)=CC4)C[C@H](N1CC5=CC=C(C=C5)Cl)CC2
GIQHYUIXZZZJQF-HXUWFJFHNA-N,44592333,6532,A,9.30016,pubchem,353216,9606,SLC6A4,4061,O1C2=C(CCCN3[C@@H](CN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)C)C=CC=C2N(C(=O)C1)C
GLGCNDZGYPRTRL-GDLZYMKVNA-N,CHEMBL202860,6532,A,7.89,chembl20,335143,9606,SLC6A4,4061,C=1(F)C=CC(C(OCCC2CCN(C[C@@H](CCC3=CC=CC=C3)O)CC2)C4=CC=C(C=C4)F)=CC1
GLGCNDZGYPRTRL-LJAQVGFWNA-N,11671381,6532,A,7.42022,pubchem,261083,9606,SLC6A4,4061,FC1=CC=C(C(OCCC2CCN(CC2)C[C@@H](O)CCC3=CC=CC=C3)C4=CC=C(F)C=C4)C=C1
GDNVOHWHFZMSOP-SREBMQDQNA-N,54576371,6532,A,7.15304,pubchem,616784,9606,SLC6A4,4061,OC(CN1CCN(CC1)C=2C(=C(C=CC2)C)C)CNC(=O)C=3N=C(N(C3C)C4=CC(OC)=C(OC)C=C4)C
GDWHHUAACJTISE-LVXARBLLNA-N,71454489,6532,A,7.65758,pubchem,238552,9606,SLC6A4,4061,O1NC=2[C@H]([C@@H]1CN3CCN(CC3)CC4=CC=5C(=NC=CC5)C=C4)CN=C6C2C=C(OC)C(OC)=C6
GEBHRBBICJPJRU-BFAOIYKGNA-N,CHEMBL98889,6532,A,7.2,chembl20,201481,9606,SLC6A4,4061,C12=NO[C@H]([C@@H]1COC=3C2=CC(=C(OC)C3)OC)CN4CCN(CC4)C/C(=C/C=5C=NC=CC5)/C
GCRWOSGGZZJFKD-GIILIPBQNA-N,CHEMBL3084608,25553,A,6.13,chembl20,201825,10116,SLC6A4,4061,N1([C@H]2C[C@H](C[C@@H]1CC2)OC(C=3C=CC(=CC3)Cl)C4=CC=CC=C4)C5=CC(=CC=C5)CCCC
FRGNNZYHLRTEQP-QZNJRLLKNA-N,44330392,25553,A,5.73283,pubchem,273269,10116,SLC6A4,4061,FC1=CC=C(C(O[C@@H]2[C@@H](C3N(C(CC3)C2)C)C(OCC)=O)C4=CC=C(F)C=C4)C=C1
FUDKWFQKXWHRLB-UHFFFAOYNA-N,CHEMBL1242717,6532,A,7.3,chembl20,657971,9606,SLC6A4,4061,C1=C(N2CCN(CC2)CCC3=C4C(=CC=C3)N5C(CO4)=C(N=C5)C(N6CCOCC6)=O)C=7C=CC(C)=NC7C=C1
FPVNLHBKJTWGSL-PKRZOPRNNA-N,CHEMBL3216503,6532,A,8.21,chembl20,766795,9606,SLC6A4,4061,N1(CCN(CC1)C=2C(=C(C=CC2)Cl)C)CCCNC(C=3N=C(N(C3C)C4=CC=CC=C4F)C)=O
FQIVPUNKUNABAV-MJHPXVFFNA-N,CHEMBL1631536,25553,A,5.6,chembl20,689710,10116,SLC6A4,4061,C=1C(=C2C=CC(C)=NC2=CC1)N3CCN(CCC4=CC(=CC=C4)NC(=O)NC5=CC(=CC=C5)F)CC3
FSRMMAHULNGWDT-BHBYDHKZNA-N,CHEMBL28505,25553,A,7.0,chembl20,201833,10116,SLC6A4,4061,C=12[C@@H]([C@H](CN3CCN(CC3)CCOC(C4=CC=CC=C4)C5=CC=CC=C5)CCC1C=C(C=C2)OC)O
FSRMMAHULNGWDT-FIBWVYCGNA-N,CHEMBL283620,25553,A,7.03,chembl20,201833,10116,SLC6A4,4061,C=12[C@H]([C@H](CN3CCN(CC3)CCOC(C4=CC=CC=C4)C5=CC=CC=C5)CCC1C=C(C=C2)OC)O
FSVRRFIIJNMQRT-VJSLDGLSNA-N,90664951,6532,A,7.9914,pubchem,616784,9606,SLC6A4,4061,ClC=1C(=C(N2CCN(CC2)CCCNC(=O)C=3N=C(N(C3C)C4=CC=C(OC)C=C4)CCC)C=CC1)C
DGDZAQYQPGLDNH-SREBMQDQNA-N,CHEMBL3216745,6532,A,7.8,chembl20,766795,9606,SLC6A4,4061,N1(CCCNC(C=2N=C(N(C2C)C3=CC=CC=C3)C(C)C)=O)CCN(CC1)C=4C(=C(C=CC4)C)C
DHUKBDYVZDFTNL-UHFFFAOYNA-N,45263483,25553,A,6.14086,pubchem,287594,10116,SLC6A4,4061,FC1=CC=C(C(C2CCN(CC2)C(C)C)CN3CCN(CC3)CCCC4=C(C=CC=C4F)C5=CC=CC=C5)C=C1
FAGPUVVORNQRKF-UHFFFAOYNA-N,CHEMBL3094163,25553,A,7.33,chembl20,1278612,10116,SLC6A4,4061,C1(=CC=C2C(=C1)COC2(C3=CC=C(C=C3)F)CCCN(C4CC=C(CC4)C5=CNC6=C5C=CC=C6)C)C#N
FBBKGMWMRVADFV-VJSLDGLSNA-N,CHEMBL1088163,6532,A,7.12,chembl20,647228,9606,SLC6A4,4061,C=1C=C(C=CC1)C2=CC(=C(N2CCC)C)C(NCCCN3CCN(CC3)C4=C(C(=CC=C4)C)C)=O
DWJGZXZILMOEGQ-UHFFFAOYNA-N,CHEMBL1242533,6532,A,7.9,chembl20,657971,9606,SLC6A4,4061,C1=C(N2CCN(CC2)CCC3=C4C(=CC=C3)N5C(CO4)=C(N=C5)C(N6CCCC6)=O)C=7C=CC(C)=NC7C=C1
DZBLKVHBOHYUNY-VIWKEYJLNA-N,44580740,6532,A,9.40012,pubchem,344712,9606,SLC6A4,4061,O1C=2C(NC(=O)C1)=CC(CCN3[C@H](CN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)C)=CC2
DZBLKVHBOHYUNY-YESIIZMGNA-N,44580741,6532,A,9.10018,pubchem,344712,9606,SLC6A4,4061,O1C=2C(NC(=O)C1)=CC(CCN3[C@@H](CN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)C)=CC2
DXQCCZNEUHNYEV-VJSLDGLSNA-N,CHEMBL3216963,6532,A,7.89,chembl20,766795,9606,SLC6A4,4061,N1(CCCNC(C=2N=C(N(C2C)C3=CC=C(C=C3)OC)CCC)=O)CCN(CC1)C=4C(=C(C=CC4)C)C
FAQFTGOKWFPSKQ-UHFFFAOYNA-N,42603469,25553,A,9.1549,pubchem,374422,10116,SLC6A4,4061,FC=1C(C=2C(=O)N(CCCCN3CCC(CC3)C=4C=5C(NC4)=CC=CC5)C(=O)N6C2C=CC=C6)=CC=CC1
DMJPYIXMJPWEKP-OKPOJWAQNA-N,CHEMBL3216501,6532,A,7.3,chembl20,766795,9606,SLC6A4,4061,N1(CCCNC(C=2N=C(N(C2)C3=CC=CC=C3)C=4C=CC=CC4)=O)CCN(CC1)C=5C(=C(C=CC5)C)C
FHQULTQFMAHDNK-UHFFFAOYNA-N,44516120,25553,A,7.16052,pubchem,566908,10116,SLC6A4,4061,O=C1N2C(=CCCC2)C(C(=O)N1CCCCN3CCC(CC3)C=4C=5C(NC4)=CC=CC5)C6=C(C=CC=C6)C
FEEIOKZAYVOGGS-CMMJUNJQNA-N,CHEMBL471899,6532,A,6.41,chembl20,492352,9606,SLC6A4,4061,C12N(C(CC1)C[C@H](C=3C=CC(Cl)=CC3)[C@@H]2C4=C(C(=NO4)C)C5=CC=C(C=C5)Cl)C
FESQDZTUIIZPPV-GMQQYTKMNA-N,44450652,25553,A,5.13407,pubchem,324652,10116,SLC6A4,4061,FC1=CC=C([C@H](O)CN2[C@@H]3CN([C@@H](CC3)C(C4=CC=CC=C4)C5=CC=CC=C5)CC2)C=C1
FESQDZTUIIZPPV-QKDODKLFNA-N,CHEMBL408950,25553,A,5.13,chembl20,472678,10116,SLC6A4,4061,C=1C=CC=C(C1)C(C2=CC=CC=C2)[C@@H]3CC[C@H]4CN3CCN4C[C@@H](C5=CC=C(C=C5)F)O
FOMAEAAMXSBAJG-LANGDILFNA-N,16748951,25553,A,6.72125,pubchem,292398,10116,SLC6A4,4061,ClC=1C=C(C=2SC(=NC2)[C@@H]3[C@@H]4N([C@H](C[C@@H]3C5=CC=C(C=C5)C)CC4)C)C=CC1Cl
FOMAEAAMXSBAJG-LANGDILFNA-N,16748951,6532,A,5.53165,pubchem,292401,9606,SLC6A4,4061,ClC=1C=C(C=2SC(=NC2)[C@@H]3[C@@H]4N([C@H](C[C@@H]3C5=CC=C(C=C5)C)CC4)C)C=CC1Cl
FJCIWANMQSLZNY-WLNZHLEZNA-N,CHEMBL2308105,25553,A,6.42,chembl20,201830,10116,SLC6A4,4061,[C@H]12N([C@H](C[C@H](C1)OC(C=3C=CC(=CC3)F)C4=CC=C(F)C=C4)CC2)CCCCC5=CC=CC=C5
FORRMNHGFHBAMR-XJAHMCCXNA-N,CHEMBL511288,6532,A,6.0,chembl20,492352,9606,SLC6A4,4061,C12N(C(CC1)C[C@H](C=3C=CC(C)=CC3)[C@@H]2C4=C(C(=NO4)C)C5=CC=C(C=C5)C)C
FKLPWLGTPVBKDG-UHFFFAOYNA-N,CHEMBL584814,25553,A,6.72,chembl20,901160,10116,SLC6A4,4061,N1(C(N(C2=C(C1=O)N3C=C(N(C3=N2)CCCN4CCN(CC4)C5=CC(=CC=C5)Cl)C6=CC=CC=C6)C)=O)C
FJZUSTRVJVXQSY-UHFFFAOYNA-N,11540601,6532,A,7.72125,pubchem,292944,9606,SLC6A4,4061,O(C1=CC2=C(C(CN(C2)C)C3=CC=C(OC)C=C3)C=C1)CCCN4CCN(CC4)C(=O)C=5C=CN=CC5
FJZUSTRVJVXQSY-UHFFFAOYNA-N,CHEMBL429440,25553,A,7.68,chembl20,440969,10116,SLC6A4,4061,C1=C(OCCCN2CCN(CC2)C(=O)C=3C=CN=CC3)C=C4CN(C)CC(C4=C1)C5=CC=C(C=C5)OC
BSIJLYWTRJTLSW-TYPHKJRUNA-N,CHEMBL421660,25553,A,9.28,chembl20,194030,10116,SLC6A4,4061,C=1(SC=2C=CC=CC2C1)[C@H]3C[C@H](C)N(CC3)C[C@@H](COC4=C5C(NC(=C5)C)=CC=C4)O
BSIJLYWTRJTLSW-TYPHKJRUNA-N,CHEMBL421660,6532,A,9.28,chembl20,349601,9606,SLC6A4,4061,C=1(SC=2C=CC=CC2C1)[C@H]3C[C@H](C)N(CC3)C[C@@H](COC4=C5C(NC(=C5)C)=CC=C4)O
BSOFNSGMVOMVLM-MWXPQOEXNA-N,CHEMBL328195,6532,A,8.32,chembl20,201481,9606,SLC6A4,4061,C12=NO[C@H]([C@@H]1COC=3C2=CC(=C(OC)C3)OC)CN4CCN(CC4)C/C=C(/C5=CSC=C5)\C
BSRXZCMRRHEYBS-NSJMMFDCNA-N,CHEMBL1242081,6532,A,7.8,chembl20,657971,9606,SLC6A4,4061,C1=C(N2CCN(CCC3=C4C(=CC=C3)N5C(CO4)=C(N=C5)C(NC6CC6)=O)CC2)C=7C=CC(C)=NC7C=C1
BVWYBVKUPUODDY-KMSVFSETNA-N,CHEMBL234447,6532,A,9.1,chembl20,444106,9606,SLC6A4,4061,C=1(C(=O)N)C=CC=2C(OCCC2C1)CCN3CCN(C[C@H]3C)C4=CC=CC=5C4=CC=C(C5)F
BVWYBVKUPUODDY-PEIISHJBNA-N,44431532,6532,A,8.52288,pubchem,296080,9606,SLC6A4,4061,FC1=CC2=C(C(N3C[C@H](N(CC3)CC[C@@H]4OCCC5=C4C=CC(=C5)C(=O)N)C)=CC=C2)C=C1
BVWYBVKUPUODDY-YKPOKAGDNA-N,44431533,6532,A,8.13077,pubchem,296080,9606,SLC6A4,4061,FC1=CC2=C(C(N3C[C@H](N(CC3)CC[C@H]4OCCC5=C4C=CC(=C5)C(=O)N)C)=CC=C2)C=C1
BJZUXYGUBISHCC-JWQCQUIFNA-N,44321621,25553,A,5.67162,pubchem,204536,10116,SLC6A4,4061,FC1=CC=C(N(CCCN2C[C@H](N([C@@H](C2)C)CCCC3=CC=CC=C3)C)C4=CC=C(F)C=C4)C=C1
BKCXSHHVYOXEJX-TYKWCNGQNA-N,CHEMBL522529,25553,A,7.94,chembl20,487557,10116,SLC6A4,4061,C1CN([C@@H]2CC[C@@H](CC2)C=3C4=C(N(C3)C)C=CC(=C4)F)CCN1C5=CC=CC6=C5C=CN6
BKCXSHHVYOXEJX-XUTJKUGGNA-N,CHEMBL493455,25553,A,7.17,chembl20,487557,10116,SLC6A4,4061,C1CN([C@H]2CC[C@@H](CC2)C=3C4=C(N(C3)C)C=CC(=C4)F)CCN1C5=CC=CC6=C5C=CN6
HSGTXFOSGPTDRB-VJSLDGLSNA-N,CHEMBL1213934,6532,A,7.66,chembl20,647228,9606,SLC6A4,4061,C1(=C(N(C)C(=C1)C2=CC=CC=C2)C)C(=O)NCCCN3CCN(CC3)C4=C5N=CC=CC5=CC=C4
HUYCOYHIJGTDIA-BWAGFHJFNA-N,71458006,6532,A,9.12494,pubchem,3170,9606,SLC6A4,4061,S1C=2C=C([C@H]3C[C@@H](N(CC3)C[C@H](O)COC=4C5=C(NC(=C5)C)C=CC4)C)C=CC2C=C1
HXOHAXHXEWGAAV-PKRZOPRNNA-N,CHEMBL3216742,6532,A,7.41,chembl20,766795,9606,SLC6A4,4061,N1(CCN(CC1)C=2C(=C(C=CC2)Cl)C)CCCNC(C=3N=C(N(C3C)C4=CC=C(C=C4)F)C)=O
HXDZQIWCTXMQLS-GILXENHENA-N,CHEMBL2310875,25553,A,6.91,chembl20,202136,10116,SLC6A4,4061,C1([C@@H]2N(C)C(C[C@@H]1C=3C=CC(=CC3)C#CCCCC=4C=CC=CC4)CC2)C(=O)OC
HXGQGTYVLCWKMP-ONEGZZNKNA-N,CHEMBL290901,6532,A,6.74,chembl20,198042,9606,SLC6A4,4061,N1(CCN(CC1)CCOC(C2=CC=C(C=C2)F)C=3C=CC(=CC3)F)C/C=C/C=4C(=CC=C(C4)OC)OC
ADAZNIZLARWFMJ-TYKWCNGQNA-N,CHEMBL481108,25553,A,7.86,chembl20,487557,10116,SLC6A4,4061,C1N(C=2C=3C(C=CC2)=NC=CC3)CCN(C1)[C@@H]4CC[C@@H](CC4)C=5C=6C(NC5)=CC=C(C6)F
ADAZNIZLARWFMJ-XUTJKUGGNA-N,CHEMBL481109,25553,A,7.14,chembl20,487557,10116,SLC6A4,4061,C1N(C=2C=3C(C=CC2)=NC=CC3)CCN(C1)[C@H]4CC[C@@H](CC4)C=5C=6C(NC5)=CC=C(C6)F
AEEJHYWVYVJIRH-QXIOICDDNA-N,22966050,6532,A,7.30103,pubchem,276059,9606,SLC6A4,4061,FC1=CC=C(C[C@H]2C[C@@H](N(CC2)CCO)CCCNC(=O)NC3=CC(=CC=C3)C(=O)C)C=C1
AUJWWBGAFLMMKB-SMTRIPRVNA-N,16748513,6532,A,5.11295,pubchem,292401,9606,SLC6A4,4061,S1C(=NC=C1C2=CC(OC)=C(OC)C=C2)[C@@H]3[C@@H]4N([C@H](C[C@@H]3C5=CC=C(C=C5)C)CC4)C
AYMCTBRVXPCORT-DPAPPHFXNA-N,11259744,6532,A,8.11351,pubchem,238552,9606,SLC6A4,4061,O1N=C2[C@H]([C@@H]1CN3CCN(CC3)C/C(/C)=C/C4=CC=CC=C4)COC=5C2=CC=C(OC(=O)C)C5
AWIMJFCFQMQCGH-UHFFFAOYNA-N,CHEMBL571820,25553,A,7.12,chembl20,600324,10116,SLC6A4,4061,C1=C(C=CC(C2C=3N(C(N(C2=O)CCCCN4CCC(CC4)C5=CNC6=C5C=C(C=C6)OC)=O)CCCC3)=C1)F
CPJBQIFONUXPDL-XJAHMCCXNA-N,CHEMBL519910,6532,A,7.37,chembl20,492352,9606,SLC6A4,4061,C1(=CC=C(C)C=C1)CC=2C=C(ON2)[C@@H]3C4N(C(C[C@@H]3C5=CC=C(C=C5)Cl)CC4)C
CBHNJIKFZUSAPH-BLKJVNQKNA-N,CHEMBL568538,6532,A,7.68,chembl20,599587,9606,SLC6A4,4061,[C@H]1(CNCCC2CCC=3NC=4C(C3C2)=CC(=CC4)F)COC5=C(C=CC6=C5CC(N6)=O)O1
CHKGJSUYXRACOM-BSNUYDGMNA-N,CHEMBL2112975,6532,A,8.59,chembl20,302646,9606,SLC6A4,4061,N1(C2=C(C=CC=C2)C=3[C@@H](C1)[C@@H](ON3)CN4CCN(CC4)C/C=C/C=5C=CC=CC5)C(=O)OCC
NCOXQFRYWWZGEM-GRDZPNQDNA-N,CHEMBL176261,6532,A,8.46,chembl20,302646,9606,SLC6A4,4061,C12=NO[C@H]([C@@H]1COC3=C2C=CC(OCCN(C)C)=C3)CN4CCN(CC4)C/C(=C/C=5C=CC=CC5)/C
NNWMNOCTZDIGBT-HOJAQTOUNA-N,CHEMBL338777,25553,A,7.82,chembl20,194030,10116,SLC6A4,4061,C1(=CC=2C(OC)=CC=CC2S1)[C@@H]3C[C@@H](C)N(CC3)C[C@@H](COC4=C5C(OC(=C5)C)=CC=C4)O
NNWMNOCTZDIGBT-IHPCNDPINA-N,CHEMBL338387,25553,A,7.12,chembl20,194030,10116,SLC6A4,4061,C1(=CC=2C(OC)=CC=CC2S1)[C@@H]3C[C@H](C)N(CC3)C[C@@H](COC4=C5C(OC(=C5)C)=CC=C4)O
NNWMNOCTZDIGBT-RLLQIKCJNA-N,CHEMBL338372,25553,A,6.96,chembl20,194030,10116,SLC6A4,4061,C1(=CC=2C(OC)=CC=CC2S1)[C@H]3C[C@@H](C)N(CC3)C[C@@H](COC4=C5C(OC(=C5)C)=CC=C4)O
NNWMNOCTZDIGBT-SXLOBPIMNA-N,CHEMBL129650,25553,A,7.42,chembl20,194030,10116,SLC6A4,4061,C1(=CC=2C(OC)=CC=CC2S1)[C@H]3C[C@H](C)N(CC3)C[C@@H](COC4=C5C(OC(=C5)C)=CC=C4)O
XBLYAQQANHBAKD-SREBMQDQNA-N,CHEMBL3216508,6532,A,8.41,chembl20,766795,9606,SLC6A4,4061,N1(CCCNC(C=2N=C(N(C2C)C3=CC=CC=C3)CCC)=O)CCN(CC1)C=4C(=C(C=CC4)Cl)C
XDFHXVKNTPVSFX-LKHHGCNMNA-N,90656245,25553,A,7.71444,pubchem,1140140,10116,SLC6A4,4061,O(C(CCN(C)C)C1=CC=CC=C1)C2=CC=C(NC(=O)NC3=CC=4N(C=CC4C=C3)C)C=C2
XMAYWYJOQHXEEK-OZXSUGGENA-N,456201,6532,A,6.27491,pubchem,625222,9606,SLC6A4,4061,ClC1=C([C@@]2(O[C@H](CO2)COC3=CC=C(N4CCN(CC4)C(=O)C)C=C3)CN5C=CN=C5)C=CC(Cl)=C1
XMAYWYJOQHXEEK-ZEQKJWHPNA-N,CHEMBL295698,6532,A,6.55,chembl20,774720,9606,SLC6A4,4061,N1(C=NC=C1)C[C@@]2(O[C@@H](CO2)COC3=CC=C(C=C3)N4CCN(CC4)C(=O)C)C=5C(=CC(=CC5)Cl)Cl
XJLOQWKHCAZUQM-COZMKHHLNA-N,76316965,6532,A,6.45967,pubchem,257285,9606,SLC6A4,4061,FC1=CC=C(C(NC2C[C@@H]3N([C@@H](CC3)C2)CCC=4C=5C(NC4)=CC=CC5)C6=CC=C(F)C=C6)C=C1
XJLOQWKHCAZUQM-LGKQTMLJNA-N,CHEMBL3085018,6532,A,6.46,chembl20,326608,9606,SLC6A4,4061,C1C[C@H]2N([C@@H]1C[C@H](C2)NC(C3=CC=C(C=C3)F)C=4C=CC(F)=CC4)CCC5=CNC6=C5C=CC=C6
HJACXCAXDLNLEL-SKBIIQSFNA-N,CHEMBL101411,6532,A,8.89,chembl20,201481,9606,SLC6A4,4061,C12=NO[C@H]([C@@H]1COC=3C2=CC(=C(OC)C3)OC)CN4CCN(CC4)C/C=C/C=5C=CC(=CC5)Cl
HGGJEDTUKGFYIN-VJSLDGLSNA-N,CHEMBL3216754,6532,A,8.14,chembl20,766795,9606,SLC6A4,4061,N1(CCCNC(C=2N=C(N(C2C)C3=CC=CC=C3Cl)CCC)=O)CCN(CC1)C=4C(=C(C=CC4)C)C
HCFNCEYBYZIOAZ-UHFFFAOYNA-N,24799546,6532,A,6.85387,pubchem,735871,9606,SLC6A4,4061,FC1=CC=C(C2(CCN(CC2)C)COCC=3N=C(N(CC(C)C)CC(C)C)C=C(C3)C(F)(F)F)C=C1
HLQJZFFWUXHYMB-DFLUKEIKNA-N,CHEMBL1241913,6532,A,7.54,chembl20,657981,9606,SLC6A4,4061,C1=C(C=2C=CC(C)=NC2C=C1)N3CCN(CC3)CCC4=C5C(=CC=C4)N6C(CO5)=C(N=C6)C(N)=O
HFEAGUBAIYKXAC-BWAGFHJFNA-N,71454458,6532,A,8.42366,pubchem,3170,9606,SLC6A4,4061,O[C@@H](CN1[C@H](C[C@@H](CC1)C2=CC=3OC=CC3C=C2)C)COC=4C5=C(NC(=C5)C)C=CC4
HEKVAXCQMOFXKK-LBOYIXSDNA-N,46889041,6532,A,8.30103,pubchem,479241,9606,SLC6A4,4061,S(=O)(=O)(NC=1C=C(OCCN2CC3C(C(CC3)C2)CC4=CC=5NC(=O)CCC5C=C4)C=CC1F)C
HHGRRWHYCCTJGT-QUHHQKPUNA-N,CHEMBL607056,25553,A,6.96,chembl20,202130,10116,SLC6A4,4061,C12N([C@H](CC1)C[C@H](C2C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CCCCC5=CC=CC=C5
HHLZERFRYKABGR-MEMLXQNLNA-N,CHEMBL518946,25553,A,7.87,chembl20,487557,10116,SLC6A4,4061,C1CN(CCN1C2=C3C(=CC=C2)N=CC=N3)[C@H]4CC[C@@H](CC4)C=5C=6C(NC5)=CC=C(C6)C#N
HHLZERFRYKABGR-OYRHEFFENA-N,CHEMBL481113,25553,A,8.96,chembl20,487557,10116,SLC6A4,4061,C1CN(CCN1C2=C3C(=CC=C2)N=CC=N3)[C@@H]4CC[C@@H](CC4)C=5C=6C(NC5)=CC=C(C6)C#N
INSXYAKGDZOZMK-GOSISDBHNA-N,CHEMBL513875,6532,A,8.7,chembl20,501245,9606,SLC6A4,4061,C1(=CC(N2C[C@H](N(CC2)CCC3=C4C(=CC=C3)N(C(CO4)=O)C)C)=C5C=CC(C)=NC5=C1)F
IFMIAYDNKIHTBR-XJAHMCCXNA-N,CHEMBL486042,6532,A,7.07,chembl20,492352,9606,SLC6A4,4061,C1(=CC=C(Cl)C=C1)CC=2C=C(ON2)[C@@H]3C4N(C(C[C@@H]3C5=CC=C(C=C5)C)CC4)C
IGTBNUVMBDYPQG-WUSLAWIHNA-N,9872676,6532,A,5.84466,pubchem,265812,9606,SLC6A4,4061,O(C1=CC=2C(CCC2C=C1C)(C)C)C=3OC(=CC3)C(=O)NC=4C(OC)=NC(NCCCN5CCOCC5)=NC4OC
ILGBEANMYUWLKV-SREBMQDQNA-N,CHEMBL3216302,6532,A,7.89,chembl20,766795,9606,SLC6A4,4061,N1(CCN(CC1)C=2C=CC=C(C2Cl)Cl)CCCNC(=O)C=3N=C(N(C3C)C4=CC=CC=C4)CCC
GZPRQCINUNVVEC-NSJMMFDCNA-N,CHEMBL1214116,6532,A,6.42,chembl20,647228,9606,SLC6A4,4061,C1(=C(N(CCC)C(=C1)C=2C=CC=CC2)C)C(=O)NCCCN3CCN(C=4C=C(C(F)(F)F)C=CC4)CC3
HBNJBAYPISRYRT-XJAHMCCXNA-N,CHEMBL486041,6532,A,6.95,chembl20,492352,9606,SLC6A4,4061,C1(=CC=C(F)C=C1)CC=2C=C(ON2)[C@@H]3C4N(C(C[C@@H]3C5=CC=C(C=C5)C)CC4)C
GWNCFDPHLBZSOJ-UHFFFAOYNA-N,CHEMBL1945679,25553,A,5.87,chembl20,802188,10116,SLC6A4,4061,C12(CCCC1)CC(N(CCCCN3C(CN(CC3)C=4N=C5C(C=C(N(=O)=O)C=C5)=CC4)C)C(C2)=O)=O
